N1,N2,T_split,MigRate,Fst,dxy,segsites1,segsites2,pi1,pi2,tajima1,tajima2
150000,5000,8311,0,0.09962853468331534,0.10120583999999877,0.4103,0.167,0.09844710204081379,0.06728677551020397,0.2738945867366525,2.9458017977765603
150000,5000,7512,0,0.23505985581939315,0.1078049599999985,0.4075,0.1189,0.10217281632652812,0.03136620408163325,0.45103704469579514,0.6643483489092464
150000,5000,9731,0,0.1406759159367793,0.09826511999999867,0.3918,0.1382,0.09685599999999767,0.05119934693877543,0.39319288570587907,2.4129009978420397
150000,5000,9389,0,0.14430771170488765,0.10197623999999836,0.4003,0.1046,0.09928669387754886,0.05322522448979713,0.40670841082764886,4.67732011671046
150000,5000,8164,0,0.2294347742136834,0.09953799999999857,0.4087,0.0988,0.09944081632652815,0.025332816326530776,0.32922475472303186,0.5428403868327228
150000,5000,8025,0,0.11337383639246268,0.09748479999999866,0.389,0.1602,0.09301004081632368,0.06225240816326509,0.2601117857283426,2.710733811081549
150000,5000,5095,0,0.16479010083089152,0.1024159999999988,0.404,0.1696,0.09922563265305878,0.04764865306122417,0.3669426399919966,0.9459942802845684
150000,5000,7221,0,0.25132063928463133,0.09384847999999868,0.3929,0.0921,0.09333967346938535,0.018961551020408838,0.23492761832350698,-0.2844247668594828
150000,5000,7395,0,0.1816018179465514,0.09770423999999837,0.3934,0.1561,0.09568693877550803,0.03965640816326496,0.3279114305019698,0.5047954497550845
150000,5000,10007,0,0.32138076268613425,0.09004799999999878,0.3829,0.0003,0.09245820408163052,3.3387755102040815e-05,0.29897599009248454,-1.0362090669391946
150000,5000,8511,0,0.09303168324623556,0.10722871999999807,0.423,0.1868,0.10525599999999734,0.0726950204081641,0.4198820708095098,2.7208206147966485
150000,5000,8824,0,0.11360103924196796,0.1106813599999979,0.4324,0.1729,0.10493346938775255,0.07126579591836842,0.3188444830626116,3.097909296063203
150000,5000,3172,0,0.11341792267929496,0.10128423999999833,0.4179,0.2278,0.09986636734693614,0.06143297959183615,0.25801832801722574,0.7616058312471986
150000,5000,10254,0,0.26314530938389935,0.09920631999999889,0.382,0.111,0.09649861224489567,0.01924522448979638,0.48192668595616067,-0.8169554094168279
150000,5000,7633,0,0.16259430391550656,0.09350007999999856,0.3842,0.1416,0.09405893877550799,0.04063551020408206,0.35395438021354614,1.0444223211764103
150000,5000,10477,0,0.30611829194871665,0.0975483199999982,0.3989,0.0114,0.09891518367346668,0.004730857142857145,0.4057086611867358,3.06429305493575
150000,5000,7388,0,0.10862762557417693,0.10127895999999838,0.4003,0.1515,0.09933363265305928,0.06352946938775517,0.4086332021970273,3.214425087035585
150000,5000,7297,0,0.18475880139324674,0.10142775999999881,0.4088,0.0833,0.10118359183673198,0.03840277551020484,0.39822804299066955,3.8909665656533337
150000,5000,10330,0,0.1395394264887374,0.09730527999999845,0.3961,0.138,0.09526065306122222,0.05168881632653163,0.28303243828281904,2.479825585313652
150000,5000,10435,0,0.1675842257707364,0.10561055999999833,0.3855,0.1131,0.09867297959183442,0.05191469387755146,0.5368670934798807,3.862119378351403
150000,5000,6210,0,0.0921361354773248,0.09778111999999836,0.4211,0.1618,0.09649379591836459,0.06607191836734695,0.09673832325033861,3.0348217424473747
150000,5000,11780,0,0.1701685128667818,0.09780951999999883,0.3864,0.0956,0.09574840816326288,0.04297591836734783,0.40284542303569865,3.7049499844228255
150000,5000,7823,0,0.1575058303795812,0.10333207999999866,0.4068,0.1465,0.10179616326530364,0.048624979591836065,0.44292002515759304,1.7811135326354652
150000,5000,7120,0,0.2110047277476519,0.09718999999999837,0.4033,0.115,0.09793591836734422,0.028706775510203484,0.3214463031885892,0.43200274546976025
150000,5000,8831,0,0.10522024399093521,0.10237455999999849,0.4055,0.161,0.09873902040816049,0.06702465306122503,0.33233149463560746,3.1650801695788497
150000,5000,8807,0,0.1526746044063496,0.10836815999999894,0.4211,0.1503,0.10201020408162993,0.05731159183673476,0.3117816199535581,2.591081631864897
150000,5000,8605,0,0.24095432555673368,0.10103871999999871,0.3853,0.0842,0.09410432653060977,0.029498938775510686,0.3444162551870956,2.0798895341774197
150000,5000,9849,0,0.1871226003324108,0.10230279999999863,0.3812,0.11,0.09815208163265061,0.04195077551020297,0.5618250031548526,2.5899730128527065
150000,5000,6520,0,0.11124576998294167,0.09589287999999892,0.4029,0.1768,0.0950307755102016,0.05835599999999984,0.20704213731223026,1.7515571764731686
150000,5000,10804,0,0.28825916703190135,0.10396255999999894,0.3865,0.048,0.09606293877550817,0.018812081632652976,0.415151044079348,2.7523987425637495
150000,5000,8385,0,0.21917959422566702,0.10389031999999834,0.4152,0.0946,0.10215526530611976,0.030917306122448595,0.3740204788484856,1.6956444901606722
150000,5000,8765,0,0.17790076541551436,0.08914887999999897,0.3795,0.0855,0.09292204081632449,0.03151836734693861,0.35454520330870265,2.3793880383358923
150000,5000,10353,0,0.1699800425546404,0.10807967999999794,0.4135,0.153,0.10184946938775208,0.05150065306122433,0.3784841607708989,1.8582382621017528
150000,5000,9508,0,0.21636909608908628,0.10207607999999839,0.39,0.0993,0.09980628571428347,0.03171624489795932,0.536092850968532,1.5743619490462433
150000,5000,9418,0,0.14453778082330782,0.09878695999999962,0.3671,0.1457,0.09246791836734541,0.05520481632653029,0.46998366309726974,2.5512234650377996
150000,5000,10007,0,0.22610304863883546,0.09824175999999853,0.3969,0.1512,0.09577159183673245,0.028245714285714648,0.2962069597567311,-0.5974256962486095
150000,5000,7153,0,0.10935069530419628,0.09831335999999852,0.391,0.1377,0.097022612244896,0.06084040816326492,0.40848918378528587,3.582455643636276
150000,5000,5575,0,0.10566222831911509,0.09943391999999855,0.4133,0.2091,0.09900440816326281,0.061853959183673306,0.2674415663671847,1.1901309063420495
150000,5000,7145,0,0.26926482519322803,0.09852495999999893,0.3844,0.1024,0.09547412244897768,0.017970530612244736,0.41229371836778933,-0.7821524828156892
150000,5000,11389,0,0.10962725917347171,0.09586039999999828,0.3951,0.1471,0.09550971428571166,0.05832840816326567,0.30337086305477673,2.8402453076394787
150000,5000,8543,0,0.12270198862383119,0.09732647999999809,0.4,0.1641,0.09645289795918116,0.055652163265306226,0.2934707858090008,1.8999853848886985
150000,5000,5670,0,0.0686602525006299,0.09487975999999844,0.4044,0.1963,0.09435420408163037,0.07102163265306152,0.1652189164935154,2.272341838335605
150000,5000,7158,0,0.0885972861568719,0.10301839999999818,0.3949,0.1952,0.09563738775509935,0.07686212244898007,0.3106873330208852,2.796487062244917
150000,5000,6583,0,0.11904729407784653,0.09530815999999863,0.3885,0.1968,0.09450546938775316,0.055554285714285494,0.3283457979175929,0.9682327560930927
150000,5000,7486,0,0.09542032063631511,0.10039967999999908,0.3965,0.1901,0.09654318367346687,0.0692735510204082,0.3321457548743785,2.3149325923162873
150000,5000,7389,0,0.10230436467520243,0.10336575999999865,0.3957,0.1681,0.09903461224489528,0.06932359183673421,0.4435769356999541,3.1012813573894924
150000,5000,9229,0,0.3462243493667809,0.09861999999999856,0.374,0.0004,0.09572163265305925,6.53061224489796e-05,0.5365111977817604,-0.6096491131576242
150000,5000,9906,0,0.26299448994075014,0.1026323199999986,0.3877,0.1044,0.09471836734693673,0.02506138775510111,0.34559813282831714,0.27510574322947845
150000,5000,6598,0,0.14569764504660432,0.10250903999999857,0.4063,0.1829,0.09863306122448723,0.05424097959183708,0.3201809568505966,1.2021751985834068
150000,5000,10458,0,0.27628484257537334,0.09756559999999902,0.3545,0.0555,0.09255118367346724,0.018097632653061312,0.6207686565301092,1.67955940614356
150000,5000,9340,0,0.13384522820685563,0.09449167999999894,0.3488,0.1691,0.0884347755102022,0.055931346938775356,0.4970847273623328,1.7627444864482604
150000,5000,7029,0,0.12997025555965247,0.09292087999999857,0.3771,0.1849,0.0929752653061203,0.050115102040815776,0.3824386474637211,0.7836514889651234
150000,5000,8447,0,0.12165537767995394,0.09684399999999856,0.3889,0.1186,0.09804832653061017,0.053624653061223895,0.47377420063342424,3.750093473305524
150000,5000,8379,0,0.16260814662882828,0.09554159999999881,0.3797,0.1056,0.0930838367346915,0.044547673469388635,0.3594227109381484,3.252682724503936
150000,5000,11869,0,0.19736508869467473,0.10009479999999873,0.3845,0.0986,0.09708497959183478,0.037108979591836844,0.4800010999615601,2.5070329828798252
150000,5000,8056,0,0.26728410863716057,0.09797503999999846,0.3958,0.0929,0.0935715918367324,0.01972244897959174,0.21597525242073679,-0.1793687625934252
150000,5000,7475,0,0.15358259426578713,0.09898711999999868,0.4037,0.1783,0.09834685714285475,0.04691265306122527,0.33420625764186446,0.653591420945158
150000,5000,11559,0,0.35960591392414176,0.10538199999999859,0.3938,0.0002,0.09920644897958919,6.644897959183674e-05,0.4705590443465729,0.8709747127715193
150000,5000,8762,0,0.21404133479238485,0.09851671999999795,0.4016,0.1495,0.09632881632652804,0.03122873469387805,0.27263045802599933,-0.2354988506828556
150000,5000,13216,0,0.13057971630453236,0.09904287999999854,0.3753,0.1391,0.09705632653061008,0.055272408163265105,0.5803346855007941,2.8535778223425052
150000,5000,9550,0,0.16331289681882166,0.09706831999999833,0.3869,0.1001,0.09495804081632439,0.044670448979591756,0.36405771787676516,3.6517862187426413
150000,5000,8262,0,0.12517095272505474,0.10030007999999817,0.4229,0.12339999999999998,0.09991004081632353,0.0560581224489799,0.21333544459720236,3.785431530548368
150000,5000,6943,0,0.10966092678680162,0.09886759999999835,0.4133,0.1449,0.09899959183673206,0.05965371428571389,0.26725027339881446,3.088758252015838
150000,5000,8159,0,0.10621901452813975,0.10379071999999892,0.4126,0.1785,0.10084204081632374,0.06687551020408171,0.3472225439218267,2.4827113938017433
150000,5000,8898,0,0.0962852951705554,0.10538687999999845,0.4111,0.1857,0.10295804081632377,0.07079175510204205,0.4463521253727129,2.590515198605496
150000,5000,6668,0,0.190309458301275,0.09875783999999893,0.4082,0.0994,0.09741861224489555,0.036938530612245266,0.25279681546223076,2.429418304997167
150000,5000,3914,0,0.09221828858219983,0.1024675999999977,0.4371,0.2314,0.10273028571428268,0.06759869387755095,0.1932666428851329,1.129915819754411
150000,5000,8142,0,0.14904099826003403,0.10212999999999907,0.3967,0.1518,0.10042506122448776,0.05084620408163335,0.49075616736863586,1.8311528386962208
150000,5000,9447,0,0.14047924174983528,0.09738255999999869,0.3857,0.1308,0.09127420408163026,0.055510285714285214,0.21981640340177094,3.2961726794429484
150000,5000,4239,0,0.1587712391005054,0.1023076799999983,0.4405,0.1912,0.10206751020407863,0.046476326530612455,0.1387884578381456,0.32510826518315156
150000,5000,4502,0,0.08648330035775542,0.10697111999999848,0.429,0.1925,0.10425689795918074,0.07562604081632748,0.32452611991149133,2.7816893780707046
150000,5000,5652,0,0.08283617824650535,0.0979735199999986,0.4117,0.199,0.0970365714285688,0.06893085714285677,0.2042613115789547,2.019558302485372
150000,5000,5419,0,0.09622949288725946,0.10253199999999861,0.4235,0.1803,0.09880391836734444,0.07025812244897998,0.1649659762408717,2.7290776428027574
150000,5000,8003,0,0.20495951501809295,0.09450471999999845,0.3794,0.1021,0.09399681632652847,0.030712897959183305,0.40210291788005587,1.2701239476950221
150000,5000,9522,0,0.2116344522263831,0.09828839999999911,0.3849,0.0945,0.09711167346938514,0.030793551020408226,0.4768327349558851,1.6798598560198983
150000,5000,9013,0,0.2153281705929092,0.10225359999999827,0.4136,0.1196,0.10176195918367151,0.030277306122448874,0.37403347708756923,0.4898942925166015
150000,5000,9317,0,0.09110999184382307,0.09525255999999886,0.3958,0.1725,0.09477436734693605,0.06391559183673454,0.26585707470300207,2.4148745999665024
150000,5000,5995,0,0.05232252733614984,0.10611855999999804,0.4315,0.2563,0.10305828571428279,0.08807355102040842,0.2558142688362781,1.9751414659373294
150000,5000,4663,0,0.15631980032318493,0.09538655999999864,0.4156,0.1373,0.09659151020407923,0.04260138775510272,0.15037649007036794,1.4263190974009745
150000,5000,7916,0,0.12212793053509263,0.09927455999999879,0.4037,0.1607,0.0960084081632627,0.059322122448980316,0.23912178780007062,2.3919692369347776
150000,5000,9603,0,0.11955913784104555,0.09995495999999864,0.4093,0.1276,0.09993608163265048,0.057276571428571614,0.3432331390670673,3.6972049395822904
150000,5000,8673,0,0.07502094818188809,0.10129983999999868,0.3831,0.2094,0.09627183673469136,0.0780507755102035,0.46030560303938406,2.4519205955874304
150000,5000,10504,0,0.15774102351163977,0.10089239999999863,0.3914,0.1282,0.10059999999999783,0.046198857142855654,0.5543557633195317,2.246835672574058
150000,5000,8921,0,0.06827830135815416,0.10212999999999792,0.4223,0.1939,0.10203828571428254,0.07611142857142819,0.30157399051904055,2.776257126103386
150000,5000,5508,0,0.23341710597303889,0.10062223999999843,0.3982,0.1823,0.09880032653060974,0.026275428571428408,0.408128743897813,-1.2975128951086778
150000,5000,7731,0,0.11876049720121651,0.10055759999999844,0.4095,0.1536,0.09912228571428329,0.05929469387755072,0.3086540429097636,2.6685545124893246
150000,5000,6394,0,0.07863262069472099,0.09850215999999828,0.3899,0.1856,0.09470236734693646,0.07357861224489815,0.32229869253541493,2.840127875365576
150000,5000,8781,0,0.1176425989037293,0.09494407999999849,0.3916,0.1689,0.09412751020407921,0.055785551020408344,0.2808958679185536,1.755008671045676
150000,5000,9874,0,0.1527577123137952,0.09807247999999893,0.3581,0.099,0.09550465306122224,0.04865600000000003,0.7130664959530975,4.39206865781455
150000,5000,10445,0,0.19024039816341254,0.09905919999999865,0.3866,0.1007,0.09576799999999774,0.03901844897959214,0.40157323076453094,2.68919226614586
150000,5000,9622,0,0.15763731197352304,0.10302871999999805,0.4067,0.1005,0.09984440816326316,0.05009469387755041,0.36515389382479774,4.506581343399501
150000,5000,9173,0,0.3246381711978992,0.09730311999999819,0.3965,0.1008,0.09515020408163039,0.004069061224489728,0.2744776459860832,-2.994902246181382
150000,5000,9420,0,0.174630233917756,0.10239063999999859,0.3991,0.1062,0.09986742857142562,0.044024897959184045,0.4428345166099997,3.133079342636123
150000,5000,9066,0,0.17736358248526007,0.10029815999999847,0.3913,0.1629,0.09813763265305882,0.04202114285714244,0.45214046842206945,0.5689750741747795
150000,5000,9323,0,0.08749232859431799,0.10002991999999895,0.3935,0.1833,0.09558677551020157,0.07228212244897916,0.3227186175292931,2.8056495462780573
150000,5000,8179,0,0.08312836179647753,0.10251623999999829,0.4092,0.2002,0.10146310204081349,0.07209755102040816,0.40546934167446025,2.244960172295089
150000,5000,8205,0,0.1928347530873935,0.10709663999999852,0.406,0.1105,0.10211118367346679,0.04282873469387798,0.4637498606825881,2.691887548312585
150000,5000,6685,0,0.17279125988398247,0.10776991999999834,0.4045,0.1445,0.10118906122448725,0.05083836734693909,0.4416373622941239,2.1074394430251724
150000,5000,6036,0,0.1504140733319813,0.1043135199999979,0.4087,0.155,0.10093330612244646,0.0531386938775511,0.3891695404228075,1.9603365211346606
150000,5000,8582,0,0.2615352595191144,0.09779143999999906,0.3844,0.0999,0.09652938775509981,0.017958938775510677,0.4573547701045544,-0.7120754438539407
150000,5000,6798,0,0.18302572362339253,0.09792343999999854,0.3941,0.1074,0.09393942857142588,0.04130857142857185,0.2480347757073797,2.643069096837827
150000,5000,5534,0,0.09061827903936148,0.09180119999999874,0.3961,0.1722,0.09346236734693625,0.059629387755102854,0.20850989923206611,2.0173062185755266
150000,5000,7106,0,0.12953745795811966,0.09377143999999904,0.3881,0.1396,0.09025428571428394,0.05427306122448973,0.1526596231816467,2.7129427261158376
150000,5000,9170,0,0.21761138251223444,0.1000849599999978,0.4052,0.1347,0.09894220408163,0.02967902040816287,0.34352177719017,-0.047849974674099634
150000,5000,7380,0,0.2341777374098406,0.10069943999999809,0.3994,0.1174,0.09798865306122184,0.026981795918367146,0.3625341917760667,0.1077030265411205
150000,5000,10082,0,0.21433400744640507,0.0969132799999987,0.3747,0.1236,0.09342555102040577,0.03197893877551055,0.4280826235177094,0.5812778843858567
150000,5000,8315,0,0.08919430811560014,0.10256151999999877,0.4058,0.1883,0.09838555102040566,0.07314236734693905,0.315078524043771,2.7089787887621606
150000,5000,9306,0,0.19713378754693212,0.10390303999999832,0.4015,0.1033,0.09935240816326263,0.040014204081632976,0.3972274751098915,2.6875572035007345
150000,5000,7645,0,0.13675998862380978,0.09864543999999875,0.406,0.1331,0.09855502040816085,0.051264979591836686,0.3199699992437049,2.653408110595514
150000,5000,9977,0,0.12227543147943021,0.10412447999999856,0.3827,0.155,0.09784914285714046,0.06502106122449021,0.5322682538480581,3.217108373325503
150000,5000,6748,0,0.07288207991121642,0.09838623999999851,0.3958,0.2004,0.09793077551020138,0.07210775510204039,0.3967604641672869,2.2399040028972563
150000,5000,8537,0,0.31684717196171674,0.094769519999999,0.3948,0.0407,0.09665134693877303,0.0016775510204081463,0.35385179901436603,-2.967085118572725
150000,5000,7468,0,0.08809520397367088,0.09910623999999829,0.4031,0.1847,0.0969044081632629,0.06921240816326456,0.28141895592360433,2.484109084820587
150000,5000,8169,0,0.12627137228609875,0.09937063999999875,0.3832,0.1431,0.09469689795918117,0.05948081632653005,0.39176714510826577,3.1537491415307652
150000,5000,10410,0,0.15627914641304164,0.10029679999999898,0.394,0.0968,0.09800955102040597,0.04836081632653059,0.4185955009801854,4.524706852528578
150000,5000,8982,0,0.20139536756543208,0.10297927999999859,0.397,0.1016,0.09915338775509933,0.03775363265306164,0.4350364629318344,2.4291929080124977
150000,5000,6317,0,0.17266012124343266,0.10507887999999853,0.4116,0.10779999999999998,0.10043224489795652,0.0478391020408171,0.34062589576843244,3.61197243173966
150000,5000,8010,0,0.15286283350175378,0.09484455999999832,0.3877,0.0944,0.09310963265305848,0.046276163265306036,0.2774875232619065,4.370727995388991
150000,5000,8322,0,0.17626802901522842,0.09873823999999855,0.3988,0.1039,0.09667795918367122,0.04161338775510242,0.3146438748503705,2.9030433185587357
150000,5000,10795,0,0.2972792249324223,0.09940111999999884,0.3771,0.0289,0.09508522448979384,0.01260359183673475,0.47427899547077035,3.4584340467342716
150000,5000,9591,0,0.19754391396420568,0.1022690399999986,0.396,0.1002,0.09832718367346731,0.03873069387755154,0.4111410561274931,2.6737842385698105
150000,5000,7637,0,0.11105003229801413,0.10147703999999823,0.3876,0.1554,0.099504489795916,0.06287885714285675,0.549319766773488,2.9734294703574586
150000,5000,7630,0,0.1147330566038699,0.10407703999999834,0.4041,0.14,0.10181893877550766,0.06348693877550968,0.4712880337190777,3.77346046400004
150000,5000,8277,0,0.10032101816519545,0.09815015999999857,0.3913,0.1589,0.09644824489795714,0.06405697959183716,0.3812726679673394,2.9490017134274558
150000,5000,4323,0,0.1321160554624904,0.10100143999999814,0.4201,0.1511,0.10173942857142577,0.05311665306122495,0.31066629409307706,2.102898258366201
150000,5000,8920,0,0.12626456473938086,0.09754079999999897,0.3718,0.1458,0.093649142857141,0.05769159183673485,0.46987201900051795,2.8265483889300946
150000,5000,9931,0,0.2895027676203149,0.10669143999999767,0.4197,0.0999,0.09755346938775225,0.02001738775510192,0.1507319597773689,-0.37466085613241007
150000,5000,4674,0,0.05029731458777875,0.10210663999999875,0.4089,0.2193,0.09998791836734405,0.08466636734693854,0.3492345850071607,2.67092349020402
150000,5000,6890,0,0.08932378071279345,0.09648103999999866,0.4142,0.1702,0.09476563265305851,0.06655093877550947,0.09090933423579732,2.750804349331497
150000,5000,11372,0,0.31023517232324826,0.09663543999999885,0.3588,0.098,0.09403289795918225,0.007713306122449044,0.6372020535281819,-2.366847874819723
150000,5000,7052,0,0.14435692625081975,0.09965871999999859,0.4026,0.104,0.09918359183673228,0.04984734693877653,0.37924714075720045,4.193385253843869
150000,5000,7429,0,0.13034489419966966,0.10074711999999855,0.4072,0.1762,0.1012737959183648,0.05375012244898003,0.4178276101183347,1.3413298471453377
150000,5000,12406,0,0.14199000647849502,0.1010690399999987,0.3712,0.1571,0.09722971428571177,0.054642448979591904,0.6348808131240467,2.04218694911805
150000,5000,8609,0,0.2600700032644475,0.09222047999999872,0.3575,0.0318,0.09310963265305924,0.01519657142857142,0.6104535913318734,4.141213564252468
150000,5000,7590,0,0.0983694581624116,0.09687695999999892,0.3798,0.1741,0.0929413877551001,0.06610751020408134,0.35220695403859664,2.5655263139941273
150000,5000,8345,0,0.12642285088720784,0.10000479999999826,0.4102,0.1518,0.09612546938775242,0.05898840816326551,0.18194870881037525,2.71045148687817
150000,5000,6271,0,0.08636744087552906,0.09923159999999868,0.4111,0.1977,0.09723534693877295,0.06967175510204048,0.21784501653388547,2.11835977021243
150000,5000,9351,0,0.2849539877936087,0.09519951999999897,0.3828,0.0985,0.09457959183673231,0.01137289795918353,0.3909753492017683,-1.7650619932164056
150000,5000,6398,0,0.13802435780550282,0.09772703999999782,0.4122,0.1086,0.09655183673469112,0.051491265306122,0.18026451850324116,4.109340458155367
150000,5000,4649,0,0.1201746895774698,0.09935879999999875,0.3872,0.2112,0.09737608163265085,0.05870383673469454,0.4634436888003146,0.8972454413240609
150000,5000,8135,0,0.25306266491905305,0.10243135999999886,0.4013,0.1027,0.09986163265305961,0.02225485714285775,0.4200811793050935,-0.10736837123356974
150000,5000,8819,0,0.2511264599231877,0.1073660799999986,0.4061,0.1928,0.10436171428571202,0.024168244897959212,0.5537025456095764,-1.605624782197533
150000,5000,6765,0,0.13370039621276497,0.09756359999999782,0.4025,0.1139,0.09773363265305866,0.05136979591836863,0.32111885627118725,3.73101125636953
150000,5000,8566,0,0.22931691522622222,0.10502023999999885,0.4085,0.1445,0.09795787755101817,0.033720653061224,0.2715897449409753,0.16566986199345954
150000,5000,7802,0,0.23019189473150692,0.09862727999999851,0.4018,0.0887,0.09523526530611985,0.02819926530612198,0.2259953779817866,1.5495141782286384
150000,5000,9433,0,0.15109214590948283,0.10136327999999907,0.3856,0.1086,0.09831518367346728,0.05119167346938724,0.5205468314933265,4.064154754574277
150000,5000,6193,0,0.14574586093826736,0.0994558399999984,0.4075,0.1471,0.0955084081632629,0.05279771428571482,0.18257824395560107,2.2239288314130854
150000,5000,8569,0,0.191643549262296,0.10625439999999839,0.4184,0.13,0.10059697959183382,0.04355926530612299,0.28199540320733046,1.8324049526057038
150000,5000,7196,0,0.35062873655527016,0.09637799999999856,0.3929,0.0,0.09267551020407916,0.0,0.20718012614517373,nan
150000,5000,5804,0,0.1972259938831601,0.1053655199999982,0.4207,0.1945,0.10088293877550736,0.04041820408163209,0.27157698569353733,-0.2533647678592378
150000,5000,6782,0,0.13580711732128659,0.10333215999999842,0.3963,0.1433,0.09928865306122177,0.05795444897959179,0.4478799667922462,2.969657977167406
150000,5000,6787,0,0.0900639124610545,0.097348639999999,0.3737,0.1795,0.09551044897958928,0.06701404081632656,0.5306075383096811,2.4611648062540596
150000,5000,8913,0,0.2748333369454986,0.09958807999999815,0.406,0.0757,0.10026636734693649,0.013031510204081522,0.38916176783643575,-0.836037242082556
150000,5000,7953,0,0.1903453927813621,0.10572543999999832,0.3858,0.1444,0.09993534693877323,0.043890285714285084,0.5873094833328188,1.3227208626701843
150000,5000,10018,0,0.1865975775983345,0.10563135999999884,0.3836,0.1137,0.09955877551020179,0.0452600000000004,0.5955781565704817,2.8637010631170177
150000,5000,8905,0,0.09680375130424079,0.0977185599999991,0.378,0.1533,0.09630889795918197,0.06462971428571473,0.5175619144521486,3.2514457942679718
150000,5000,7731,0,0.12835573970976477,0.09772983999999885,0.3956,0.1558,0.09449273469387513,0.05649804081632602,0.25615823291112744,2.284987758081653
150000,5000,6367,0,0.09165274434506265,0.09667503999999852,0.4014,0.183,0.09542881632652829,0.06545477551020418,0.2377874174029241,2.204422614237744
150000,5000,7766,0,0.1775785074449997,0.09526647999999868,0.3811,0.1296,0.0912960816326511,0.04177224489795925,0.2676418202058252,1.6233773901895865
150000,5000,7120,0,0.13150229569432337,0.09999271999999773,0.4127,0.1197,0.09855779591836436,0.054943346938776096,0.25539393662890614,3.8626069396168434
150000,5000,5184,0,0.05866085556841161,0.09701903999999867,0.395,0.2136,0.09562228571428354,0.07691232653061233,0.3090534008053044,2.244346702161882
150000,5000,7725,0,0.14697861261802425,0.10491359999999825,0.4056,0.112,0.10122122448979337,0.05482971428571452,0.4318034160592841,4.362207582960796
150000,5000,7833,0,0.1358930993039008,0.1007019999999984,0.3992,0.1425,0.09899722448979342,0.05421665306122478,0.4060234641997908,2.576896850005099
150000,5000,10764,0,0.15800156950338717,0.1040805599999987,0.3926,0.1205,0.09944097959183443,0.05191575510204045,0.4930029774160338,3.4010876018057536
150000,5000,5744,0,0.1251935928734793,0.10026279999999808,0.407,0.1454,0.0978811428571402,0.05802187755102119,0.28300142572140363,2.8816095861647035
150000,5000,10750,0,0.12099523695611325,0.0969895199999985,0.3715,0.1294,0.09373567346938587,0.05836889795918424,0.47703346269584035,3.7333445473056748
150000,5000,12143,0,0.12096489067190841,0.09736527999999914,0.3783,0.1446,0.09614440816326328,0.05655885714285737,0.5071087219829109,2.7519177247931275
150000,5000,6736,0,0.17563745698551514,0.10058967999999907,0.4057,0.1382,0.09737983673469136,0.04368808163265302,0.2753671787641945,1.522099731002521
150000,5000,8409,0,0.12479738207118951,0.09084511999999834,0.3869,0.1724,0.08922138775509976,0.05215142857142929,0.12067751427162852,1.2994741295679835
150000,5000,9961,0,0.17719315779526823,0.0955461599999985,0.3822,0.1122,0.09447624489795703,0.03908897959183626,0.3929030100945546,2.0498071831597193
150000,5000,7603,0,0.2190561247249042,0.09995423999999889,0.4146,0.1392,0.09993918367346685,0.028124897959183267,0.292123237416101,-0.34758935335366337
150000,5000,6109,0,0.1618009002535824,0.10152743999999835,0.4049,0.1778,0.1001999183673445,0.046297142857143314,0.3974802789022639,0.6089532974172395
150000,5000,6506,0,0.08922379642593214,0.10724823999999829,0.4204,0.1961,0.10264195918367093,0.07671355102040892,0.3430709524403441,2.754442661249024
150000,5000,9047,0,0.14781844652266185,0.10106511999999887,0.4047,0.1492,0.09897804081632347,0.05109069387755166,0.34992712123927056,1.953632016385369
150000,5000,10703,0,0.14365111869671987,0.09655335999999876,0.3859,0.0968,0.09622293877550774,0.04837248979591881,0.42829934084380294,4.526681407393234
150000,5000,9131,0,0.16101091506239795,0.09472679999999821,0.3902,0.1489,0.09303371428571212,0.043872408163264855,0.24903844702220523,1.170261608365324
150000,5000,11673,0,0.2034892221994219,0.0985139199999987,0.3683,0.0852,0.09271371428571218,0.03768612244897959,0.46746839268918816,3.5853768654482825
150000,5000,8659,0,0.09214811478659313,0.09397295999999906,0.3833,0.1651,0.09083746938775258,0.06539322448979637,0.22543434094190273,2.8337135559139055
150000,5000,12034,0,0.14384971831934812,0.09581887999999918,0.3539,0.1042,0.0910252244897941,0.05241208163265347,0.5572617855053289,4.581451437051752
150000,5000,5568,0,0.11411043350918537,0.11045671999999795,0.4392,0.2236,0.10869412244897685,0.0669661224489787,0.397730773518445,1.2506226939527978
150000,5000,7175,0,0.21732878131327493,0.09988999999999847,0.3721,0.1015,0.0951264489795897,0.033320408163264884,0.5317052206282421,1.7199190874038484
150000,5000,8406,0,0.12720134642358283,0.0929387999999986,0.3971,0.1365,0.09230881632652824,0.05161730612244973,0.15107280440784615,2.538634933869149
150000,5000,8124,0,0.20422717736748663,0.10141959999999824,0.4057,0.104,0.09732791836734428,0.03671151020408083,0.2732665071482213,2.124823066377481
150000,5000,8535,0,0.17523393504500517,0.10222575999999871,0.4016,0.1089,0.09942163265305894,0.04406016326530678,0.3990455872920157,2.970267770359232
150000,5000,5953,0,0.08626250990320272,0.09529311999999852,0.4022,0.1578,0.09550448979591598,0.06481200000000019,0.2331139692185639,3.0734740859775074
150000,5000,9616,0,0.15854793155709135,0.09200175999999832,0.3794,0.1258,0.08918277551020203,0.04445877551020437,0.19383101300177585,2.132728262187941
150000,5000,6539,0,0.12661964871041964,0.10148007999999788,0.409,0.1547,0.09993763265305823,0.0574015510204089,0.34623502924801697,2.4229733696882434
